estado,zona,codigo_postal,ciudad
Distrito Capital,Urbanización Santa Clara,1061,Urbanización Santa Clara
Distrito Capital,Urbanización Santa Maria,1071,Urbanización Santa Maria
Distrito Capital,Urbanización Santa Monica,1040,Urbanización Santa Monica
Distrito Capital,Urbanización Santa Rosa,1050,Urbanización Santa Rosa
Distrito Capital,Urbanización Santa Rosa De Lima,1061,Urbanización Santa Rosa De Lima
Distrito Capital,Urbanización Sarria,1050,Urbanización Sarria
Distrito Capital,Urbanización Simon Rodriguez,1050,Urbanización Simon Rodriguez
Distrito Capital,Urbanización Terraza De Caricuao,1000,Urbanización Terraza De Caricuao
Distrito Capital,Urbanización Terraza De Santa Monica,1040,Urbanización Terraza De Santa Monica
Distrito Capital,Urbanización Urdaneta,1030,Urbanización Urdaneta
Distrito Capital,Urbanización Valle Abajo,1040,Urbanización Valle Abajo
Distrito Capital,Urbanización Valle Alto,1073,Urbanización Valle Alto
Distrito Capital,Urbanización Valmore Rodriguez,1000,Urbanización Valmore Rodriguez
Distrito Capital,Urbanización Villa Zoila,1020,Urbanización Villa Zoila
Distrito Capital,Urbanización Vista Alegre,1020,Urbanización Vista Alegre
Distrito Capital,Urbanización Washington,1020,Urbanización Washington
Distrito Capital,Urdaneta (Caracas),1030,Caracas
Distrito Capital,Valle Abajo (Caracas),1040,Caracas
Distrito Capital,Valle Alto (Caracas),1073,Caracas
Distrito Capital,Valle Arriba (Caracas),1061,Caracas
Distrito Capital,Valle Fresco (Caracas),1073,Caracas
Distrito Capital,Valmore Rodriguez (Caracas),1083,Caracas
Distrito Capital,Valmore Rodríguez (Caracas),1000,Caracas
Distrito Capital,Villa Croacia,1162,Villa Croacia
Distrito Capital,Villa Zoila (Caracas),1020,Caracas
Distrito Capital,Vista Al Mar,1030,Vista Al Mar
Distrito Capital,Vista Alegre (Caracas),1020,Caracas
Distrito Capital,Washington (Caracas),1020,Caracas
Distrito Capital,Zamora (Caracas),1040,Caracas
Falcón,Acurigua,4101,Acurigua
Falcón,Adaure,4102,Adaure
Falcón,Agua Clara,4102,Agua Clara
Falcón,Agua Larga,4101,Agua Larga
Falcón,Agua Linda,4110,Agua Linda
Falcón,Agua Salada,4101,Agua Salada
Falcón,Aguide,4101,Aguide
Falcón,Amuay,4101,Amuay
Falcón,Aracua,4101,Aracua
Falcón,Baraived,4102,Baraived
Falcón,Bariro,4101,Bariro
Falcón,Boca de Mangle,4101,Boca de Mangle
Falcón,Boca de Tocuyo,4101,Boca de Tocuyo
Falcón,Borojó,4118,Borojó
Falcón,Cabure,4101,Cabure
Falcón,Caja de Agua,4150,Caja de Agua
Falcón,Capadare,4101,Capadare
Falcón,Capatárida,4118,Capatárida
Falcón,Casigua,4101,Casigua
Falcón,Chichiriviche,2054,Chichiriviche
Falcón,Churuguara,4152,Churuguara
Falcón,Coro,4101,Coro
Falcón,Corralito,4101,Corralito
Falcón,Curamichate,4101,Curamichate
Falcón,Curarí,4101,Curarí
Falcón,Curimagua,4101,Curimagua
Falcón,Dabajuro,4118,Dabajuro
Falcón,El Charal,4101,El Charal
Falcón,El Duvisí,4102,El Duvisí
Falcón,El Vinculo,4101,El Vinculo
Falcón,Guaibacoa,4101,Guaibacoa
Falcón,Jácura,4110,Jácura
Falcón,Jadacaquiva,4101,Jadacaquiva
Falcón,La Chapa,4101,La Chapa
Falcón,La Cruz de Taratara,4114,La Cruz de Taratara
Falcón,La Negrita,4101,La Negrita
Falcón,La Pastora,4101,La Pastora
Falcón,La Tabla,4101,La Tabla
Falcón,La Taza,4101,La Taza
Falcón,La Vela de Coro,4132,La Vela de Coro
Falcón,Lizardo,4101,Lizardo
Falcón,Mancillar de La Costa,4101,Mancillar de La Costa
Falcón,Maparari,4104,Maparari
Falcón,Mataruca,4101,Mataruca
Falcón,Mene Mauroa,4117,Mene Mauroa
Falcón,Mirimire,4110,Mirimire
Falcón,Mitare,4101,Mitare
Falcón,Otras Poblaciones,4101,Coro
Falcón,Pecaya,4101,Pecaya
Falcón,Pedregal,4137,Pedregal
Falcón,Piedra Grande,4136,Piedra Grande
Falcón,Píritu,4103,Píritu
Falcón,Pueblo Cumarebo,4101,Pueblo Cumarebo
Falcón,Pueblo Nuevo de La Sierra,4101,Pueblo Nuevo de La Sierra
Falcón,Pueblo Nuevo de Paraguaná,4150,Pueblo Nuevo de Paraguaná
Falcón,Puerto Cumarebo,4167,Puerto Cumarebo
Falcón,Punta Cardón,4154,Punto Fijo
Falcón,Punto Fijo,4102,Punto Fijo
Falcón,Pureche,4101,Pureche
Falcón,San José de Bruzual,4101,San José de Bruzual
Falcón,San José de Seque,4101,San José de Seque
Falcón,San Juan de Los Cayos,2054,San Juan de Los Cayos
Falcón,San Lorenzo,4101,San Lorenzo
Falcón,San Lorenzo (El Menen),4101,San Lorenzo (El Menen)
Falcón,San Luis,4109,San Luis
Falcón,San Miguel de Macoruca,4101,San Miguel de Macoruca
Falcón,Santa Ana,4102,Punto Fijo
Falcón,Santa Cruz de Bucaral,4101,Santa Cruz de Bucaral
Falcón,Tocopero,4101,Tocopero
Falcón,Tocumo de La Rosita,4101,Tocumo de La Rosita
Falcón,Tupure,4101,Tupure
Falcón,Urumaco,4101,Urumaco
Falcón,Zazarida,4101,Zazarida
Guarico,Altagracia de Orituco,2320,Altagracia de Orituco
Guarico,Barbacoa,2334,Barbacoa
Guarico,Cabruta,8007,Cabruta
Guarico,Calabozo,2312,Calabozo
Guarico,Camatagua,2335,Camatagua
Guarico,Camatagua,7001,Camatagua
Guarico,Cambural de Cataure,2301,Cambural de Cataure
Guarico,Carmen de Cura,2311,Carmen de Cura
Guarico,Cazorla,2301,Cazorla
Guarico,Chaguaramas,2358,Chaguaramas
Guarico,Corozopando,2301,Corozopando
Guarico,Dos Caminos,2301,Dos Caminos
Guarico,El Calvario,2303,El Calvario
Guarico,El Caro de La Negra,2301,El Caro de La Negra
Guarico,El Corozo,2301,El Corozo
Guarico,El Palito,2301,El Palito
Guarico,El Punzón,2301,El Punzón
Guarico,El Rastro,2304,El Rastro
Guarico,El Socorro,2355,El Socorro
Guarico,El Sombrero,2319,El Sombrero
Guarico,Espino,2301,Espino
Guarico,Francisco de Tiznado,2301,Francisco de Tiznado
Guarico,Guardatinaja,2316,Guardatinaja
Guarico,Guaripa,2301,Guaripa
Guarico,Ipare de Orituco,2301,Ipare de Orituco
Guarico,La Arboleda,2301,La Arboleda
Guarico,La Esperanza,2301,La Esperanza
Guarico,Las Mercedes del Llano,2356,Las Mercedes del Llano
Guarico,Las Minas,2301,Las Minas
Guarico,Lezama,2301,Lezama
Guarico,Libertad de Orituco,2301,Libertad de Orituco
Guarico,Los Pozotes,2301,Los Pozotes
Guarico,Mamonal,2301,Mamonal
Guarico,Ortíz,2302,Ortíz
Guarico,Otras Poblaciones,2301,San Juan de los Morros
Guarico,Parapara de Ortíz,2301,Parapara de Ortíz
Guarico,Paso Real de Macaira,2301,Paso Real de Macaira
Guarico,Pirital,2301,Pirital
Guarico,Roblecito,2301,Roblecito
Guarico,Sabana Grande de Orituco,2301,Sabana Grande de Orituco
Guarico,San Casimiro,2338,San Casimiro
Guarico,San Francisco de Cara,2301,San Francisco de Cara
Guarico,San Francisco de Macaira,2301,San Francisco de Macaira
Guarico,San José de Anare,2301,San José de Anare
Guarico,San José de Guaribe,2301,San José de Guaribe
Guarico,San José de Tiznados,2305,San José de Tiznados
Guarico,San Jose Unare,2351,San Jose Unare
Guarico,San Juan de los Morros,2301,San Juan de los Morros
Guarico,San Rafael de Laya,2301,San Rafael de Laya
Guarico,San Rafael de Orituco,2301,San Rafael de Orituco
Guarico,San Sebastián,2340,San Sebastián
Guarico,Santa María de Ipire,2354,Santa María de Ipire
Guarico,Santa Rita de Manapire,2301,Santa Rita de Manapire
Guarico,Taguay,2301,Taguay
Guarico,Tucupido,2301,Tucupido
Guarico,Valle de Morín (Aragua),2301,Valle de Morín (Aragua)
Guarico,Valle La Pascua,2350,Valle La Pascua
Guarico,Zaraza,2332,Zaraza
Lara,Agua Salada,3050,Agua Salada
Lara,Aguada Grande,3031,Aguada Grande
Lara,Aregue,3052,Aregue
Lara,Arenales,3050,Arenales
Lara,Atarigua,3050,Atarigua
Lara,Baragua,3034,Baragua
Lara,Barbacoa,3050,Barbacoa
Lara,Barquisimeto,3001,Barquisimeto
Lara,Basarida,3001,Basarida
Lara,Bobare,3004,Bobare
Lara,Bocare,3050,Bocare
Lara,Buena Vista,3001,Barquisimeto
Lara,Burere,3050,Burere
Lara,Cabudare,3023,Cabudare
Lara,Cariragua,3051,Cariragua
Lara,Carora,3050,Carora
Lara,Casa de Agua,3001,Casa de Agua
Lara,Cubiro,3063,Cubiro
Lara,Duaca,3025,Duaca
Lara,El Empedrado,3060,El Empedrado
Lara,El Porvenir,3033,El Porvenir
Lara,Guadalupe,3050,Guadalupe
Lara,Guárico,3057,Guárico
Lara,Guayabones,5101,Guayabones
Lara,Humocaro Alto,3058,Humocaro Alto
Lara,Humocaro Bajo,3058,Humocaro Bajo
Lara,La Miel,3015,La Miel
Lara,La Pastora,3050,La Pastora
Lara,La Vega,3033,La Vega
Lara,Las Casitas,3001,Las Casitas
Lara,Las Guabinas,3033,Las Guabinas
Lara,Los Rastrojos,3023,Los Rastrojos
Lara,Los Yabos,3050,Los Yabos
Lara,Matatere,3004,Matatere
Lara,Moran,3001,Moran
Lara,Moroturo,3001,Moroturo
Lara,Moyetones,3033,Moyetones
Lara,Otras Poblaciones,3001,Barquisimeto
Lara,Palmarito,3050,Palmarito
Lara,Pie de Cuesta,3060,Pie de Cuesta
Lara,Puricaure,3050,Puricaure
Lara,Quebrada Arriba,3101,Quebrada Arriba
Lara,Quibor,3061,Quibor
Lara,Río Claro,3009,Río Claro
Lara,Río Tocuyo,3054,Río Tocuyo
Lara,San Francisco,3055,San Francisco
Lara,San Miguel,3016,Quibor
Lara,San Pablo de Lara,3050,San Pablo de Lara
Lara,San Pedro,3056,San Pedro
Lara,Sanare,3028,Sanare
Lara,Sarare,3015,Sarare
Lara,Siquisique,3032,Siquisique
Lara,Urucure,3033,Urucure
Lara,Villa Nueva,3059,Villa Nueva
Mérida,Acarigua,5101,Acarigua
Mérida,Acequias,5110,Acequias
Mérida,Apartaderos,5130,Apartaderos
Mérida,Bailadores,5133,Bailadores
Mérida,Canagua,5154,Canagua
Mérida,Caño Zancudo,3137,Caño Zancudo
Mérida,Capazón,3137,Capazón
Mérida,Chachopo,3112,Chachopo
Mérida,Chiguara,5138,Chiguara
Mérida,Chocanta,5112,Chocanta
Mérida,Ejido,5111,Ejido
Mérida,El Morro,5101,El Morro
Mérida,El Peñón,5142,El Peñón
Mérida,El Vigía,5145,El Vigia
Mérida,Estanques,5101,Estanques
Mérida,Guaraque,5134,Guaraque
Mérida,Humboldt,5101,Humboldt
Mérida,Jají,5107,Jají
Mérida,La Azulita,5102,La Azulita
Mérida,La Blanca,5145,La Blanca
Mérida,La Gonzalez,5145,La Gonzalez
Mérida,La Hechicera,5101,La Hechicera
Mérida,La Mesa,5112,La Mesa
Mérida,La Mesa de Ejido,5112,La Mesa de Ejido
Mérida,La Palmita,5145,La Palmita
Mérida,La Parroquia,5115,La Parroquia
Mérida,La Pedregosa,5101,La Pedregosa
Mérida,La Playa,5143,La Playa
Mérida,La Playita,5145,La Playita
Mérida,La Punta,5115,La Punta
Mérida,La Trampa,5138,La Trampa
Mérida,La Vega,5101,La Vega
Mérida,Lagunilla,5138,Lagunilla
Mérida,Las Piedras,5138,Las Piedras
Mérida,Las Virtudes,3141,Las Virtudes
Mérida,Libertad,5145,Libertad
Mérida,Los González,5111,Los González
Mérida,Los Sauzales,5101,Los Sauzales
Mérida,Mérida,5101,Merida
Mérida,Mesa Bolívar,5141,Mesa Bolívar
Mérida,Mesa Quintero,5134,Mesa Quintero
Mérida,Mucuchachi,5105,Mucuchachi
Mérida,Mucuchies,5130,Mucuchies
Mérida,Mucujepe,5101,Mucujepe
Mérida,Mucuruba,5129,Mucuruba
Mérida,Mucutuy,5106,Mucutuy
Mérida,Otras Poblaciones,5101,Mérida
Mérida,Piñango,5114,Piñango
Mérida,Pueblo Llano,5124,Pueblo Llano
Mérida,Pueblo Nuevo,5108,Pueblo Nuevo
Mérida,San Cristobal De Torondoy,3101,San Cristobal De Torondoy
Mérida,San Jacinto,5101,San Jacinto
Mérida,San José,5101,San José
Mérida,San Juan de Lagunilla,5138,San Juan de Lagunilla
Mérida,San Rafael de Mucuchies,5130,San Rafael de Mucuchies
Mérida,Santa Apolonia De Merida,3101,Santa Apolonia De Merida
Mérida,Santa Cruz de Mora,5142,Santa Cruz de Mora
Mérida,Santa Elena de Arenales,5101,Santa Elena de Arenales
Mérida,Santo Domingo,5131,Santo Domingo
Mérida,Tabay,5116,Tabay
Mérida,Timotes,3112,Timotes
Mérida,Tovar,5143,Tovar
Mérida,Tucani,5141,Tucani
Mérida,Tucantocani,5145,Tucantocani
Mérida,Unión,5101,Unión
Mérida,Zea,5144,Zea
Miranda,Aeropuerto La Carlota (Caracas),1064,Caracas
Miranda,Araira,1221,Araira
Miranda,Barrio El Carmen Minas de Baruta,1080,Barrio El Carmen Minas de Baruta
Miranda,Barrio El Carmen Petare,1073,Barrio El Carmen Petare
Miranda,Barrio El Manguito Petare,1073,Barrio El Manguito Petare
Miranda,Barrio El Rodeo,1221,Barrio El Rodeo
Miranda,Barrio La Cruz Chacao,1060,Barrio La Cruz Chacao
Miranda,Barrio La Cruz Petare,1073,Barrio La Cruz Petare
Miranda,Barrio Niño Jesús,1030,Barrio Niño Jesús
Miranda,Barrio San Blas,1073,Barrio San Blas
Miranda,Barrio San Miguel Petare,1073,Barrio San Miguel Petare
Miranda,Barrio Unión,1020,Barrio Unión
Miranda,Capaya,1225,Capaya
Miranda,Carenero,1231,Carenero
Miranda,Carrizal,1203,Carrizal
Miranda,Caucagüa,1246,Caucagüa
Miranda,Centro Comercial Plaza Las Americas,1061,Centro Comercial Plaza Las Americas
Miranda,Charallave,1210,Charallave
Miranda,Chirimena,1231,Chirimena
Miranda,Chuspa,1166,Chuspa
Miranda,Chuspita,1246,Chuspita
Miranda,Cúa,1211,Cúa
Miranda,Cupira,1238,Cupira
Miranda,Curiepe,1232,Curiepe
Miranda,El Café,1225,El Café
Miranda,El Guapo,1243,El Guapo
Miranda,El Hatillo (Caracas),1083,Caracas
Miranda,El Marqués,1071,El Marqués
Miranda,Guarenas,1220,Guarenas
Miranda,Guatire,1221,Guatire
Miranda,Higuerote,1231,Higuerote
Miranda,La Tahona,1083,La Tahona
Miranda,Las González,1228,Las González
Miranda,Lomas de la Lagunita,1083,Lomas de la Lagunita
Miranda,Los Chorros,1071,Los Chorros
Miranda,Los Samanes,1080,Los Samanes
Miranda,Los Teques,1201,Los Teques
Miranda,Machurucuto,1245,Machurucuto
Miranda,Mamporal,1228,Mamporal
Miranda,Ocumare del Tuy,1209,Ocumare del Tuy
Miranda,Paparo,1236,Paparo
Miranda,Paracotos,1201,Los Teques
Miranda,Petare,1073,Petare
Miranda,Plaza las Américas,1061,Plaza las Américas
Miranda,Prados del Este,1080,Prados del Este
Miranda,Pueblo Nuevo Mamporal,1235,Pueblo Nuevo Mamporal
Miranda,Río Chico,1236,Río Chico
Miranda,San Antonio de los Altos,1204,San Antonio de los Altos
Miranda,San Blas,1073,San Blas
Miranda,San Diego de los Altos,1204,San Diego de los Altos
Miranda,San Fernando del Guapo,1243,San Fernando del Guapo
Miranda,San Francisco de Yare,1212,San Francisco de Yare
Miranda,San José de Barlovento,1235,San José de Barlovento
Miranda,San José de los Altos,1204,San José de los Altos
Miranda,San José de Río Chico,1235,San José de Río Chico
Miranda,San Pedro de los Altos,1204,San Pedro de los Altos
Miranda,Santa Lucia,1214,Santa Lucia
Miranda,Santa Paula,1061,Santa Paula
Miranda,Santa Rosa de Lima,1061,Santa Rosa de Lima
Miranda,Santa Teresa del Tuy,1215,Santa Teresa del Tuy
Miranda,Sebucán,1071,Sebucán
Miranda,Sector La Estancia (Chuao),1064,Sector La Estancia (Chuao)
Miranda,Sector Los Naranjos,1061,Sector Los Naranjos
Miranda,Simón Bolívar (Ciudad Tablita),1030,Simón Bolívar (Ciudad Tablita)
Miranda,Tacarigua de La Laguna,1236,Tacarigua de La Laguna
Miranda,Tacarigua Mamporal,1228,Tacarigua Mamporal
Miranda,Tacata,1211,Tacata
Miranda,Terrazas de Club Hípico (Caracas),1080,Caracas
Miranda,U.S.B.,1086,U.S.B.
Miranda,Urbanización Altamira (Caracas),1060,Caracas
Miranda,Urbanización Alto Hatillo (Caracas),1083,Caracas
Miranda,Urbanización Alto Prado (Caracas),1080,Caracas
Miranda,Urbanización Avila (Caracas),1050,Caracas
Miranda,Urbanización Bello Campo (Caracas),1060,Caracas
Miranda,Urbanización Boleita,1071,Urbanización Boleita
Miranda,Urbanización Boleita Alta,1071,Urbanización Boleita Alta
Miranda,Urbanización California Norte,1071,Urbanización California Norte
Miranda,Urbanización California Sur,1071,Urbanización California Sur
Miranda,Urbanización Campo Alegre,1060,Urbanización Campo Alegre
Miranda,Urbanización Canteras de Miranda,1073,Urbanización Canteras de Miranda
Miranda,Urbanización Caracas Country Club,1060,Urbanización Caracas Country Club
Miranda,Urbanización Caurimare,1061,Urbanización Caurimare
Miranda,Urbanización Chacao,1060,Urbanización Chacao
Miranda,Urbanización Chuao,1061,Urbanización Chuao
Miranda,Urbanización Colinas de Baruta,1080,Urbanización Colinas de Baruta
Miranda,Urbanización Colinas de Bello Monte,1050,Urbanización Colinas de Bello Monte
Miranda,Urbanización Colinas de La California,1071,Urbanización Colinas de La California
Miranda,Urbanización Colinas de La Mariposa,1090,Urbanización Colinas de La Mariposa
Miranda,Urbanización Colinas de La Trinidad,1080,Urbanización Colinas de La Trinidad
Miranda,Urbanización Colinas de Los Ruices,1071,Urbanización Colinas de Los Ruices
Miranda,Urbanización Colinas de Turumo,1073,Urbanización Colinas de Turumo
Miranda,Urbanización Colinas de Valle Arriba,1080,Urbanización Colinas de Valle Arriba
Miranda,Urbanización Colinas del Tamanaco,1061,Urbanización Colinas del Tamanaco
Miranda,Urbanización Cumbres de Curumo,1080,Urbanización Cumbres de Curumo
Miranda,Urbanización Cútira,1030,Urbanización Cútira
Miranda,Urbanización Don Bosco,1071,Urbanización Don Bosco
Miranda,Urbanización El Cafetal,1061,Urbanización El Cafetal
Miranda,Urbanización El Dorado,1073,Urbanización El Dorado
Miranda,Urbanización El Llanito,1073,Urbanización El Llanito
Miranda,Urbanización El Marqués,1071,Urbanización El Marqués
Miranda,Urbanización El Pedregal,1060,Urbanización El Pedregal
Miranda,Urbanización El Peñón,1080,Urbanización El Peñón
Miranda,Urbanización El Placer,1080,Urbanización El Placer
Miranda,Urbanización El Placer de María,1080,Urbanización El Placer de María
Miranda,Urbanización El Prado,1040,Urbanización El Prado
Miranda,Urbanización El Retiro,1060,Urbanización El Retiro
Miranda,Urbanización El Rosal,1060,Urbanización El Rosal
Miranda,Urbanización La Boyera,1083,Urbanización La Boyera
Miranda,Urbanización La Carlota,1071,Urbanización La Carlota
Miranda,Urbanización La Castellana,1060,Urbanización La Castellana
Miranda,Urbanización La Ciudadela,1080,Urbanización La Ciudadela
Miranda,Urbanización La Cumbre,1083,Urbanización La Cumbre
Miranda,Urbanización La Esmeralda,1083,Urbanización La Esmeralda
Miranda,Urbanización La Esperanza,1030,Urbanización La Esperanza
Miranda,Urbanización La Estancia,1071,Urbanización La Estancia
Miranda,Urbanización La Floresta,1060,Urbanización La Floresta
Miranda,Urbanización La Lagunita Country Club,1083,Urbanización La Lagunita Country Club
Miranda,Urbanización La Mariposa,1090,Urbanización La Mariposa
Miranda,Urbanización La Trinidad,1080,Urbanización La Trinidad
Miranda,Urbanización La Urbina,1073,Urbanización La Urbina
Miranda,Urbanización Las Américas,1020,Urbanización Las Américas
Miranda,Urbanización Las Bonitas,1080,Urbanización Las Bonitas
Miranda,Urbanización Las Mercedes,1060,Urbanización Las Mercedes
Miranda,Urbanización Las Minas,1080,Urbanización Las Minas
Miranda,Urbanización Las Vegas de Petare,1073,Urbanización Las Vegas de Petare
Miranda,Urbanización Lomas de Las Mercedes,1061,Urbanización Lomas de Las Mercedes
Miranda,Urbanización Lomas del Club Hípico,1080,Urbanización Lomas del Club Hípico
Miranda,Urbanización Los Chorros,1071,Urbanización Los Chorros
Miranda,Urbanización Los Cortijos de Lourdes,1071,Urbanización Los Cortijos de Lourdes
Miranda,Urbanización Los Dos Caminos,1071,Urbanización Los Dos Caminos
Miranda,Urbanización Los Naranjos,1061,Urbanización Los Naranjos
Miranda,Urbanización Los Ruices,1071,Urbanización Los Ruices
Miranda,Urbanización Macaracuay,1071,Urbanización Macaracuay
Miranda,Urbanización Mampote,1073,Urbanización Mampote
Miranda,Urbanización Mirador del Este,1073,Urbanización Mirador del Este
Miranda,"Urbanización Miranda (Petare, Guarenas)",1073,"Urbanización Miranda (Petare, Guarenas)"
Miranda,Urbanización Palo Verde,1073,Urbanización Palo Verde
Miranda,Urbanización Parque Anauco,1010,Urbanización Parque Anauco
Miranda,Urbanización Parque Sebucán,1071,Urbanización Parque Sebucán
Miranda,Urbanización Paseo Las Mercedes,1061,Urbanización Paseo Las Mercedes
Miranda,Urbanización Paulo VI,1073,Urbanización Paulo VI
Miranda,Urbanización Prados Del Este,1080,Urbanización Prados Del Este
Miranda,Urbanización Santa Fe Norte y Sur,1080,Urbanización Santa Fe Norte y Sur
Miranda,Urbanización Santa Ines,1080,Urbanización Santa Ines
Miranda,Urbanización Santa Paula,1061,Urbanización Santa Paula
Miranda,Urbanización Santa Sofia,1061,Urbanización Santa Sofia
Miranda,Urbanización Sartenejas,1080,Urbanización Sartenejas
Miranda,Urbanización Sebucan,1071,Urbanización Sebucan
Miranda,Urbanización Sector Los Naranjos,1061,Urbanización Sector Los Naranjos
Miranda,Urbanización Sorocaima,1080,Urbanización Sorocaima
Miranda,Urbanización Terraza Del Club Hipico,1080,Urbanización Terraza Del Club Hipico
Miranda,Urbanización Terrazas Del Avila,1073,Urbanización Terrazas Del Avila
Miranda,Urbanización Turiamo,1020,Urbanización Turiamo
Miranda,Urbanización Turumo,1073,Urbanización Turumo
Miranda,Urbanización Valle Arriba,1061,Urbanización Valle Arriba
Monagas,Aguasay,6201,Aguasay
Monagas,Alto Guri,6201,Alto Guri
Monagas,Altos de los Godos,6201,Altos de los Godos
Monagas,Andrés Eloy Blanco,6201,Andrés Eloy Blanco
Monagas,Aragua de Maturín,6206,Aragua de Maturín
Monagas,Areo,6201,Areo
Monagas,Azagua,6201,Azagua
Monagas,Bajo Guarapiche,6201,Bajo Guarapiche
Monagas,Barrancas,6208,Barrancas
Monagas,Brisas de Aribi,6201,Brisas de Aribi
Monagas,Cachipo,6201,Cachipo
Monagas,Caicara de Maturín,6209,Caicara de Maturín
Monagas,Campo Alegre,6201,Campo Alegre
Monagas,Caño Colorado,6201,Caño Colorado
Monagas,Carabobo,6201,Carabobo
Monagas,Caripe,6210,Caripe
Monagas,Caripito,6211,Caripito
Monagas,Chaguaramal,6201,Chaguaramal
Monagas,El Corozo,6201,Maturin
Monagas,El Cortijo,6201,El Cortijo
Monagas,El Furrial,6201,El Furrial
Monagas,El Junín,6201,El Junín
Monagas,El Merey,6201,El Merey
Monagas,El Paraíso,6201,El Paraíso
Monagas,El Pelón,6201,El Pelón
Monagas,El Respiro,6201,El Respiro
Monagas,El Tejero,6213,Punta de Mata
Monagas,El Zamuro,6201,El Zamuro
Monagas,El Zorro,6201,El Zorro
Monagas,Guanaguana,6214,Guanaguana
Monagas,Guarapiche,6201,Guarapiche
Monagas,Guarito,6201,Guarito
Monagas,Jusepín,6204,Maturin
Monagas,La Candelaria,6201,La Candelaria
Monagas,La Cruz de La Paloma,6201,La Cruz de La Paloma
Monagas,La Guanota,6210,La Guanota
Monagas,La Morrocoya,6201,La Morrocoya
Monagas,La Pica,6201,Maturin
Monagas,La Plantación,6201,La Plantación
Monagas,La Poderosa,6201,La Poderosa
Monagas,La Toscana,6215,La Toscana
Monagas,Las Alhuacas,6201,Las Alhuacas
Monagas,Las Brisas,6201,Las Brisas
Monagas,Las Cocuizas,6201,Maturin
Monagas,Las Palmeras,6201,Las Palmeras
Monagas,Las Pinas,6201,Las Pinas
Monagas,Libertador,6201,Libertador
Monagas,Los Guaritos,6201,Los Guaritos
Monagas,Los Pinos,6201,Los Pinos
Monagas,Manreza,6201,Manreza
Monagas,Maturín,6201,Maturin
Monagas,Miraflores,6216,Miraflores
Monagas,Morichal Largo,6201,Morichal Largo
Monagas,Otras Poblaciones,6201,Maturín
Monagas,Puerto Amador,6201,Puerto Amador
Monagas,Punta Gorda,6201,Punta Gorda
Monagas,Quiriquire,6218,Quiriquire
Monagas,San Antonio de Maturín,6219,San Antonio de Maturín
Monagas,San Antonio de Tabasca,6225,San Antonio de Tabasca
Monagas,San Felix de Monagas,6226,San Felix de Monagas
Monagas,San Francisco de Maturín,6219,San Francisco de Maturín
Monagas,San Luis,6201,San Luis
Monagas,San Miguel,6201,San Miguel
Monagas,San Vicente,6201,Maturin
Monagas,Santa Bárbara,6221,Santa Bárbara
Monagas,Santa Elena,6201,Santa Elena
Monagas,Sarabria,6201,Sarabria
Monagas,Temblador,6223,Temblador
Monagas,Teresen,6224,Teresen
Monagas,Tirado,6201,Tirado
Monagas,Viento Colao,6201,Viento Colao
Monagas,Viento Fresco,6207,Viento Fresco
Monagas,Vuelta Larga,6201,Vuelta Larga
Monagas,Zona Industrial,6201,Zona Industrial
Nueva Esparta,Agua de Vaca,6301,Agua de Vaca
Nueva Esparta,Altagracia,6301,Altagracia
Nueva Esparta,Antolin del Campo,6301,Antolin del Campo
Nueva Esparta,Boca del Pozo,6301,Boca del Pozo
Nueva Esparta,Boca del Río,6304,Boca del Río
Nueva Esparta,Bolívar,6301,La Asuncion
Nueva Esparta,Boquerón,6301,Boquerón
Nueva Esparta,Chacachacare,6301,Chacachacare
Nueva Esparta,El Amparo,6301,El Amparo
Nueva Esparta,El Bicha,6301,El Bicha
Nueva Esparta,El Espinal,6301,El Espinal
Nueva Esparta,El Guamache (Isla de Coche),6301,El Guamache (Isla de Coche)
Nueva Esparta,El Guamache (Punta de Piedras),6301,El Guamache (Punta de Piedras)
Nueva Esparta,El Maco,6301,El Maco
Nueva Esparta,El Pilar,6301,El Pilar
Nueva Esparta,El Valle de Pedro González,6301,El Valle de Pedro González
Nueva Esparta,El Valle del Espíritu Santo,6301,El Valle del Espíritu Santo
Nueva Esparta,Guinima,6301,Guinima
Nueva Esparta,Juan Griego,6309,La Asuncion
Nueva Esparta,La Asunción,6311,La Asuncion
Nueva Esparta,La Guardia,6301,La Guardia
Nueva Esparta,La Isleta,6301,La Isleta
Nueva Esparta,La Plaza de Paraguachí,6301,La Plaza de Paraguachí
Nueva Esparta,La Vecindad,6301,La Vecindad
Nueva Esparta,Las Cabreras,6301,Las Cabreras
Nueva Esparta,Las Hernández,6301,Las Hernández
Nueva Esparta,Las Maritas,6301,Las Maritas
Nueva Esparta,Las Piedras,6301,Las Piedras
Nueva Esparta,Los Bagres,6301,Los Bagres
Nueva Esparta,Los Cerritos,6301,Los Cerritos
Nueva Esparta,Los Giles,6301,Los Giles
Nueva Esparta,Los Gómez,6301,Los Gómez
Nueva Esparta,Los Marvales,6301,Los Marvales
Nueva Esparta,Los Millanes,6301,Los Millanes
Nueva Esparta,Luisa Cáceres de Arismendi (Urbanización),6301,Luisa Cáceres de Arismendi (Urbanización)
Nueva Esparta,Macanao,6301,Macanao
Nueva Esparta,Manzanillo,6301,Manzanillo
Nueva Esparta,Marino,6301,Marino
Nueva Esparta,Mariño,6301,Mariño
Nueva Esparta,Orinoco,6301,Orinoco
